tiktok_link,tiktok_description,tiktok_hashtag,Username,Views,posted_date,extracted_date
https://www.tiktok.com/@jannahtulainjaafar91/video/7133931119363263770,Replying to @CT Noorhasmalini  sila faham #kwps  #kwsp2  #wrn  #wakilrakyatnetizen  #fypp  ,#kwps #kwsp2 #wrn #wakilrakyatnetizen #fypp,jannahtulainjaafar91,181.3K,2022-8-20,2023-01-28
https://www.tiktok.com/@emas2u/video/7136425370378702106,Bantuan i-#lestari  i-#sinar  i-#citra  #kwsp  dah ke mana je? Harap² tak jadi i-#malap  atau #kelaut  😅 #simpanan  #kewangan  #pendapatan  #anakmuda  #rezeki ,#lestari #sinar #citra #kwsp #malap #kelaut #simpanan #kewangan #pendapatan #anakmuda #rezeki,emas2u,410.8K,2022-8-27,2023-01-28
https://www.tiktok.com/@razwamokhtar/video/7091182758013324570,berebut balik KG lah plak. #kwsp  #raya2022  #masukberanda  #fypシ  #oyen  #cat ,#kwsp #raya2022 #masukberanda #fyp #oyen #cat,razwamokhtar,1.2M,2022-4-27,2023-01-28
https://www.tiktok.com/@djkuttybrc/video/7088916521933704474,Tag Your Friends 😂 #kwsp10k  #cats  #fypシ ,#kwsp10k #cats #fyp,djkuttybrc,230.1K,2022-4-21,2023-01-28
https://www.tiktok.com/@jannahtulainjaafar91/video/7171110856984415515,#shouldbeme  #kwspbersasar  #fypシ  #wrn  #wakilrakyatnetizen  B40 Layak keluar kan kwsp mereka dan ada jugak mereka baki lebih dari 10K ,#shouldbeme #kwspbersasar #fyp #wrn #wakilrakyatnetizen,jannahtulainjaafar91,398.2K,2022-11-29,2023-01-28
https://www.tiktok.com/@jannahtulainjaafar91/video/7153490821378002203,Semoga KWSP 2.0 bersasar ini akan dapat untuk Rakyat Malaysia mari kita ramai share kan video ini supaya pihak bertanggjawab melihat rintihan Rakyat Malaysia yang Amat terkesan #fypシ  #foryou  #wrn  #wakilrakyatnetizen  #kwspbersasar  ,#fyp #foryou #wrn #wakilrakyatnetizen #kwspbersasar,jannahtulainjaafar91,120.7K,2022-10-12,2023-01-28
https://www.tiktok.com/@fiq828/video/7168939754770156826,lawak pru15 #foryou  #kwspbersasar  #rakyat  #pru15  #dunbugaya  #fyp  #fyppppppppp  ,#foryou #kwspbersasar #rakyat #pru15 #dunbugaya #fyp #fyppppppppp,fiq828,614.7K,2022-11-23,2023-01-28
https://www.tiktok.com/@cheqdagebooss/video/7111683991522020635,"Btl ker no 2😅,harapan rakyat menjadi keutamaan,kos hidup makin hari makin tggi,gj xmemadai🤧,yg xsokong diam²ja🤗#fyd  #kuasaviral  #kwsp  #rakyatmalaysia  #malaysiaprihatin  #malaysiantiktok ",#fyd #kuasaviral #kwsp #rakyatmalaysia #malaysiaprihatin #malaysiantiktok,cheqdagebooss,315.1K,2022-6-21,2023-01-28
https://www.tiktok.com/@kisahmalaysia/video/7150863353290706202,#CapCut   kerajaan digesa membenarkan pengeluaran khas KWSP  #fypシ  #malaysia  #trending  #tiktok  ,#CapCut #fyp #malaysia #trending #tiktok,kisahmalaysia,1.3M,2022-10-5,2023-01-28
https://www.tiktok.com/@dinlancer/video/7110418956703255834,pengeluaran khas KWSP 2.0,#,dinlancer,722.9K,2022-6-18,2023-01-28
https://www.tiktok.com/@jannahtulainjaafar91/video/7167279376503967003,Replying to @ejalellyz  #kwspbersasar  #wrn  #wakilrakyatnetizen  ,#kwspbersasar #wrn #wakilrakyatnetizen,jannahtulainjaafar91,224.7K,2022-11-18,2023-01-28
https://www.tiktok.com/@eoneumar2/video/7084359352978574619,alhamdulillah🤲 #fyp  #trending  #viral  #fypシ  #kwsp  #semakankwsp  #LazadaTambahRaya ,#fyp #trending #viral #fyp #kwsp #semakankwsp #LazadaTambahRaya,eoneumar2,1.4M,2022-4-9,2023-01-28
