comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_likes,video_comments,video_shared
dengarlah sendiri org permatang pauh ckp ... diaorg memang kuat berlakon ...,@ancestor272,ancestor272 ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
tolak DAP PH,@nnaniiss,@itsmenaniii ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
Padu makcik,@isuwaharimoto66,⚜️🌹Secret_Admirer🌹⚜️ ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
ya la makcik depa mai pasai nak kempen bg pak dia JD PM..bila jd PM baru perubahan tmpat makcik tu depa buat..bila tak jd mana depa nk cekau duit..,@udincrowd79,𝖀𝕯𝕴𝕹 ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
sape suruh makcik senang kena tipu 😂,@newbml,NewbML ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
Tabik makcik berani brsuara 👏👏👏,@anishaikal4,Anis Haikal ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
mana macai ii PAKATAN HARAPAN hampa tengok lahhh hahahahah rakyat pon dah meluat,@mengapaaaku,awakketu ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
utk bapak dia la,@nurulrz_,nurulz ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
MANA GENG PH MASUK LA SINI,@eigakurosagi,Eiga Kurosagi ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
sama lah masa dia jadi wakil rakyat Lembah Pantai .time pru je turun..sekali tu tiba2 nyelit time org mninggal..mnangis tanpa air mata..,@kichiginger,Kichi Ginger ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
"bangkit org permatang pauh..
jgn undi PHaprak..
berhempas pulas untuk bapakkk dia..",@azaleyzaley,azaleyzaley ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
x pyh undi ph .,@rafidahzainal0,Rafidah Zainal ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
Dia berjuang nak bg bapak dia jd pm . Bukan utk rakyat,@tercekikpintuu,Tercekikpintu ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
rumah di kl...duduk di kl...ckup 4 tahun balik mai tgk,@artetarsenal,Blüé wïnd ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
Paham makcik.Sy smp tertutup mata ni x kan percaya parti2 mereka ni.buatla pilihan yg terbaik yg makcik.,@sueedyt,suezainudin🕊️ ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
"""pelakon handalan"" mmg pon...mujur kat kg ak yg mne jd wakil tu nmpk muka...",@ibuchantek,IbuChantek ,1,0,2022-11-16,2023-01-30,31.7K,3113,2963
mak cik tu dah ada perubahan dari muda jadi tua,@hamdanandan258,Hamdan Andan258 ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
undi pn,@user8402691651458,user bon 007 ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
lh plkon ke..ssh lh,@uiiwanqil,qil ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
PN best..orang melayu islam cina india ayuh sokong PN..kita bina pemerintahan yang bersih stabil negara bebas rasuah,@hairi_3744,hairi_3744 ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
sokong BN kalau Za1d Ham1d1 dilupuskan,@letgodbewizyou,letGodbewithyou ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
makcik.. kt johor ni lg teruk ble yb2 nye dtg dr umno,@nurhazamz0,nurhazamz0 ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
𝚜𝚖𝚞𝚊 𝚙𝚊𝚛𝚝𝚒 𝚜𝚖𝚊 𝚓𝚐𝚊𝚔 𝚓𝚍𝚒 𝚙𝚎𝚕𝚊𝚔𝚘𝚗 𝚑𝚊𝚗𝚍𝚊𝚕𝚊𝚗....𝚗𝚔 𝚖𝚗𝚐𝚗𝚍𝚒 𝚋𝚊𝚛𝚞 𝚗𝚔 𝚌𝚛𝚒 𝚛𝚔𝚢𝚝..,@hasmazz,Ḧ̤ä̤Ä̤s̤̈m̤̈äz̤̈z̤̈ ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
pematang pauhh terai kali bagi kat ustaz,@mohd_adli,mohd_adli_maliki ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
nurul izzah ni ada bakat.. kekalkan... mat. sabun elok bgi pencen,@md7315,MD7315 ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
kalih r makcik oi,@amr2103,Amir2103 ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
Mak nk perubahan mcm mana habaq mai sat. NK tau jugak😂😂😂😂,@1nsanpendosa24434,1nsan Pendosa#24434 ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
mak cik nnt pilih lah ustaz fawwas mat jan buka ja youtube pon banyak ceramah dia ustaz paling rendah diri yg sy kenal,@sayuti_rosli,sayuti rosli ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
Sudah sudah lah tu 😂,@missanieyz90,Nurfarahin Aniz ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
"Ayuh pengundi BN kita undi PN kali ni, kita bersatu lenyapkan DAP+PH demi agama, bangsa & negara..kita bg BN tenang dulu utk sementara.",@nizzamarjuna,nizzamArjuna ,1,0,2022-11-16,2023-01-30,31.7K,3113,2963
umno pgang penang tu lgi hancur makcim,@ramalnramli,AMONG US ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
sbb makcik ni BN itu je,@namkie__,NK ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
sedih jalan kat permatang pauh gitulah 10 tahun aku sll jgk balik penang sbb ada kakak ipar duduk situ,@serikandisyurga87,srikandi ,1,0,2022-11-16,2023-01-30,31.7K,3113,2963
mau heran. kan Pakatan Hancing😂,@nick_ryuki,Nick⚡ ,0,0,2022-11-17,2023-01-30,31.7K,3113,2963
@CJŸM geng ph mu ni,@hellowafiy,Wafiy ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
Perjuangan ku demi bapakku 🤣,@kacang._00,🫰🏼 ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
ank beranak pelakon terbaik,@manarab178,Man Arab ,578,0,2022-11-14,2023-01-30,31.7K,3113,2963
Orang politik ada pelbagai agenda. Yang utama ada 3 sahaja; 1. Kuasa 2. Saingan mereka 3. Pengundi.,@bin101799,Bin101799 ,0,0,1-20,2023-01-30,31.7K,3113,2963
ape kabar makcik ni skrgg ye?? 🤣🤣🤣. sonok dpt mp yg baru skrg??,@ajuladventura,zul ,0,0,1-19,2023-01-30,31.7K,3113,2963
😂😂😂🤣,@azianmohamad1,Azian Mohamad ,0,0,1-18,2023-01-30,31.7K,3113,2963
🥰🥰🥰,@milamahadi,milamahadi ,0,0,1-4,2023-01-30,31.7K,3113,2963
Astaghfirullahalazim,@umiwawaa,ummiwawa ,0,0,2022-12-23,2023-01-30,31.7K,3113,2963
"Alhamdullilah mak cik tahniah krn berani mengatakan yang benar. Sy cuma ingat kisah Umi Alfilda, syamsyida & saiful bokhari 😀",@thehauraa_,The Hauraa ,0,0,2022-12-11,2023-01-30,31.7K,3113,2963
hang kena dgn mak cik betul mak cik tu,@jamaluddinotairock,jamaluddinotairock ,0,0,2022-12-6,2023-01-30,31.7K,3113,2963
😂😂😂,@jamaluddinotairock,jamaluddinotairock ,0,0,2022-12-6,2023-01-30,31.7K,3113,2963
@MayaZulaikha @Ountravolta. @.,@faizmanja2510,Faiz Manja ,0,0,2022-12-6,2023-01-30,31.7K,3113,2963
Bkn fitnah ke ni?.,@1slahhhh,Madani ,0,0,2022-12-4,2023-01-30,31.7K,3113,2963
👍,@farahdaiana,farah ,0,0,2022-12-3,2023-01-30,31.7K,3113,2963
seian mcik....brp tu kena byr,@user9607009115706,ummi rose ,0,0,2022-11-30,2023-01-30,31.7K,3113,2963
😂,@_sharifah88,@_Sharifah_88 ,0,0,2022-11-21,2023-01-30,31.7K,3113,2963
@iqwanyusof,@madsopy_5009,madsopy_5009 ,0,0,2022-11-21,2023-01-30,31.7K,3113,2963
@Intanserah,@fk233_,fk ,0,0,2022-11-20,2023-01-30,31.7K,3113,2963
ye ke makcik bersyukurlah dapat pimpin anyg xcde rasuah .....,@user1302880637714,user1302880637714 ,0,0,2022-11-17,2023-01-30,31.7K,3113,2963
@n_izzah,@shiziprinting,SHIZI PRINTING ,1,0,2022-11-17,2023-01-30,31.7K,3113,2963
@n_izzah,@shyyy0103,kiki ,0,0,2022-11-17,2023-01-30,31.7K,3113,2963
Jgn trkena lg,@fauziefauzie4,Fauzie Fauzie269 CR HATRIK ,0,0,2022-11-17,2023-01-30,31.7K,3113,2963
"Undi utk rakyat❌
Undi utk bapak✅",@sayalahnii,Ade largh ne lehtau ,1,0,2022-11-17,2023-01-30,31.7K,3113,2963
bahahahahahahhaahhahaha berjuang untuk sapaaaaaa?????🤣🤣🤣🤣,@azz_senpaii,Azzzz🍙 ,0,0,2022-11-17,2023-01-30,31.7K,3113,2963
@zuqtu keluarga dorg semua ad muslihat..,@something1133,Sherahrose ,1,0,2022-11-17,2023-01-30,31.7K,3113,2963
😂,@thealmirahs,Nur Syuhada ,0,0,2022-11-17,2023-01-30,31.7K,3113,2963
dgr boleh percaya jgn lbh baik korg nilai je sendiri kalau rasa ade calon lg bgs undi calon tu undi sebb parti ni dh x relevan bg aku tgk individu,@ezsteady99,ezsteady99 ,0,0,2022-11-17,2023-01-30,31.7K,3113,2963
😂,@mohammadazri92,Mohammad Azri ,0,0,2022-11-17,2023-01-30,31.7K,3113,2963
@BB_KIMCHI,@sadhziq00,idontknow ,0,0,2022-11-17,2023-01-30,31.7K,3113,2963
kat senai 20 tahun DAP .. lebih pada kroni ii dia .. time ii PRU bru muncul,@bamkombam,black ,0,0,2022-11-17,2023-01-30,31.7K,3113,2963
😁,@dianaothman83,Dyana ,0,0,2022-11-17,2023-01-30,31.7K,3113,2963
@nadiakassim88,@deqyaaimy,DEQYAIMY ,0,0,2022-11-17,2023-01-30,31.7K,3113,2963
😂😂😂😂,@insanmulia20,insanmulia20 ,0,0,2022-11-17,2023-01-30,31.7K,3113,2963
😂😂😂😂😂😂,@adhill007,adhill007 ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
😳,@mr.donnnnnn,MR.DONNN ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
@anwaribrahimofficial,@1803oi,MKA- ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
😂,@kepalapakik1,Kepala Cedekk ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
😊😊😊,@miss_aj843,Miss AJ843 ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
Kg suami kami permatang pauh kot kot belah penanti cara makcik ni babak sebijik macam suami saya kata,@nadrahapin148,Nadrahtun Naim ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
Owh pastu macam mana dia boleh menang. Org permatang pauh xde calon daa ka,@hafizuddin.hadi,Hafizuddin Hadi ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
😂😂😂,@syurgaieda,Faridah ida ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
@Nieys,@shedonetextile,Shedonetextile ,1,0,2022-11-16,2023-01-30,31.7K,3113,2963
@anazrulhadi,@zuezin92,zuezin92 👨‍👩‍👦‍👦 ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
👍👍👍👍,@lutfimlza,Lutfi ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
@n_izzah,@mengapaaaku,awakketu ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
🤦,@rezamt09,ufulaka store ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
"Apa yg permatang pauh takda , habaq mai sat ..",@maxdott86,maxdott86 ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
👍👍👍,@moshiro8_8,moshiro ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
Tengok kepala batas dhla mcm mna punya membangun..jalan teruih smpai jmbatan merdeka tu boleh prbesaq mcmtu..prmtg pauh ni mai 10taun lg pon mcmtu la,@__aien__,Nurul ain ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
hahaha dia pn ikut atok madey la pejuang utk anak beranak kaya so klau politik ada anak beranak ni faham2 jela😂😂,@minato7namikaze4,Minato Namikaze⚡ ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
@brother_kechik,@miss_surico,Aida SURICO | Racun TT ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
Keluarga aktor...tgk la lakonan bapa dia,@pokkoangguk,NeonMask ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
sebab kerajaan bn yang pegang tu jadi camni banyak corruption. Nurul izzah tu wakil rakyat je kalau betul nak perubahan kena tukar kerajaan,@laksaboba,shiteziki😼 ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
@n_izzah,@aminadam96,Amin Adam ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
😂😂😂,@pagefour0,gulammy ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
😳🥺,@norhana6710,norhana6710 ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
@๛Hamba Allahッ,@kelipkelip85,Pendosa Ingin Ke Syurga ,1,0,2022-12-3,2023-01-30,31.7K,3113,2963
@Syakira Rasyid,@cikguninja,CikguNinja ,1,0,2022-11-18,2023-01-30,31.7K,3113,2963
@hfizudddn @syzwnrzli._,@sirapais._,Sirap Ais ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
@Asyura_fernandez,@babyaireenss,aireenss ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
@Ijue,@anneazhaz,anneazhaz ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
@kasyf,@titik.titik.titik1,titik ,1,0,2022-11-16,2023-01-30,31.7K,3113,2963
kawasan melayu tu....patot la tak dapat banyak pembangunan,@farisfauzi278,Faris RXZ Store ,0,0,1-9,2023-01-30,31.7K,3113,2963
"Sya dok lalu kot permatang pauh tu sokmo,nmpk xdak apa perubahan pn sama ja...xdak pembangunan pn,nmpk kekampungan lg,xmembangun pn",@azi_7281,Aziah_ ,0,0,1-2,2023-01-30,31.7K,3113,2963
Lps 5 taon aku nk tgok apa ustaz fawwaz bwk kt permatang pauh 😂😂 depa ni x phm kot apa tugas mp..,@sepetkuasa3,🍃 ,0,0,1-2,2023-01-30,31.7K,3113,2963
elok la mokcik oiii...nnti apa2 nk bantuan mintk ngan ust.fawazz ....dia kn bagus. ..jgn ambik bantuan dri PH......ok na,@fauziahharun31,fauziahharun31 ,0,0,1-1,2023-01-30,31.7K,3113,2963
Allah sudah tentu kan Nurul izah kalah di permatang pauh...tetapi allah mengangkat BAPAK NYA DARJAT TINGGI KEMENANGAN...DSAI PM 10,@emydin89,salmisalleh ,1,0,2022-12-12,2023-01-30,31.7K,3113,2963
"mai cik nak jmpa wakil rakyat permatang pauh yg sekarang ni,senangkan mak cik,dia sendiri mai kat masjid2 surau2 dekat umah kita,p044 ustaz fawwaz",@ahra3261,ahra89 ,0,0,2022-12-7,2023-01-30,31.7K,3113,2963
x pe mak cik nanti tgk la ustad yg pegang permatang pauh tu macm pulak boleh maju ke idokk 😁,@xximtan,Dania arissya ,0,0,2022-11-29,2023-01-30,31.7K,3113,2963
acik jangan ckp cik kalau acik Tak tahu dari segi beliau ...acik dia penat bukan seorang tapi ramai dia kena Jaga.. kesian dekat dia kena fitnah 😌,@nurmahirahyung,Mahirah Comel ,0,0,2022-11-28,2023-01-30,31.7K,3113,2963
@Ejoe dgr ni ..stakt Kes rasuah rosmah dia boleh la selesaikan...kebajikan rakyat?dia x pikir lngsung...,@_syazzamdan_,SyazzWaNi ,0,0,2022-11-21,2023-01-30,31.7K,3113,2963
"Ramai antara kita tak tahu beza ahli parlimen dan adun. Nurul Izzah ahli parlimen, bukan adun. Cuba lihat pembentangan dan pencapaian dia di parlimen.",@nobellitareads,Nobellita Reads ,0,0,2022-11-20,2023-01-30,31.7K,3113,2963
"AQ KEMBALI KE SINI SELEPAS NURUL IZZAH KALAH , SO BETUL LAAA MAKCIK NI KATA 😂 TQVM MAKCIK 🥰",@arissamaryam3,arissa ,1,0,2022-11-20,2023-01-30,31.7K,3113,2963
"bg aku la, kebanyakannya semua tunjuk muka masa kempen je😅😅 kalau idok btg hidung pun tak nmpk, bkn kata btg hidung.. byg pun takder😂😂",@nursyafikahnajwa,نور شافقه نجوا 🐜 ,1,0,2022-11-17,2023-01-30,31.7K,3113,2963
org pmtg pauh ni taktau apa suka sgt kat ph tu..,@sinuzu88,rz ,0,0,2022-11-17,2023-01-30,31.7K,3113,2963
@rizalahmad1756:@rizalahmad1756:YB NUR IZZAH pun nk cekau duit mana nk buat perubahan di pmrtg pauh..kerajaan pusat yg control..adoiii laaa..sabaq la,@rizalahmad1756,AWANG ,0,0,2022-11-17,2023-01-30,31.7K,3113,2963
#TolakNurulIzzah,@nadiahkhai_,Nanadddddd ,0,0,2022-11-17,2023-01-30,31.7K,3113,2963
"Calon Parlimen adalah untuk ke Parlimen, terlibat dengan menggubal dasar dasar negara. Yang salah di sini ialah DUN . DUN perlu buat kerja!",@user5066561726237,user5066561726237 ,0,0,2022-11-17,2023-01-30,31.7K,3113,2963
"Pas tala rasis punya
泰国边境 sepadan punya pas golok danau wa semua happy tala totop punya
PAS boleh",@yiying5135,yiying5135 ,0,0,2022-11-17,2023-01-30,31.7K,3113,2963
sebab tu la jgn undi PH. diorg ni gila kuasa je. mana kisah kita ni. 2jam meeting dok berebut jwtn PM last2 atok letak jwtn. tak tahan kene tekan,@orangkampung100,orang kampung ,0,0,2022-11-17,2023-01-30,31.7K,3113,2963
"DAH TERANG2 FAKTA KELUARP DR STATEMENT MAKCIK... MASIH LAGI TAK NAMPAK KE DIMANA SILAPNYA....
PH ❌... UNDILAH PN✅💚",@arnuraurora.official,💚 ARNUR AURORA 💚 ,0,0,2022-11-17,2023-01-30,31.7K,3113,2963
kt penang yg duk bndar2 org cina je kbykn yg melayu semua kne hambat duk kg2..,@lyna323232,lyna323232 ,0,0,2022-11-17,2023-01-30,31.7K,3113,2963
"macik memng pun kmu undi parti lain...tpi x menang2 jga😅😛 ckp je dpn tiktok 3x,undi nurul izzah..",@jaimahhma,jaimahhma ,0,0,2022-11-17,2023-01-30,31.7K,3113,2963
"dunia politik..klrga dan kroni di utamakn,senang di ats ksusahan rkyat..sedar la tiada yg baik bt msa skrg ni slain 💚🤍💙✅",@ceo_nizam88,kedai pohon ceri ,0,0,2022-11-17,2023-01-30,31.7K,3113,2963
"habis tu permatang pauh pakatlah reramai jatuhkan die.. dh xbuat keje. tukar je. die bkn juang utk rakyat, die juang utk bapak die je..",@aduka898,aduka ,1,0,2022-11-16,2023-01-30,31.7K,3113,2963
"PH dah istihar harta,yg susah tu,pi minta duit dgn pemimpin PH,harta diarang bnykkk,rakyat susah..nak keje jadi kerajaan baru nak bantu,ikhlas ke?",@jannahjulianty,jannah ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
memang fakta betol.x dak perubahan,@ibunurrin,ita ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
susah pmpuan nak jadi wakil rakyat . org berbincang dalam dewan dia terkedu blur. kena sergah sikit dah cuak😂😂,@mtonyjaa96,Orang Kita ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
Majoriti org permatang pauh comment betui ckp mkcik ni...ape lagi permatang pauh ubah la satu kali tgk ada yg berubah ke tidak.,@ghost_rimba,akide ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
kepada penyokong PH..apakah anda lupa tentang peristiwa 13 may 1969 ?,@justfunguys1,CEO OF RUMAH☑️ ,1,0,2022-11-16,2023-01-30,31.7K,3113,2963
better la dari UMNO PN,@voltera92,Aiman Shah103 ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
Hmmm dia anak yg baik. Sbb dia berjuang utk bapak dia. Bkn utk rakyat mcm kita makcikkk,@cadburyhazelnuttt,CadburyHazelnut 🍫 ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
"Anwar memang bijak bercakap. Tp selagi dia geng Cina, susah nak terima. Kalau Cina boleh ikut telunjuk Melayu, memang power.",@n0tnabila01,Bb 💔 ,0,0,2022-11-16,2023-01-30,31.7K,3113,2963
